WORD,MPQA,TYPE,LEN,POS,STEM,P,PP,MP
strikingly,1.0,strongsubj,1,anypos,n,,positive,
stringent,-1.0,weaksubj,1,adj,n,,negative,
stringently,-1.0,weaksubj,1,adverb,n,,negative,strongneg
striving,1.0,strongsubj,1,adj,n,,positive,
striving,1.0,strongsubj,1,noun,n,,positive,
strong,1.0,weaksubj,1,adj,n,,positive,
stronger-than-expected,0.0,weaksubj,1,adj,n,,neutral,
struck,-1.0,weaksubj,1,verb,y,,negative,
struggle,-1.0,strongsubj,1,adj,n,,negative,
struggle,-1.0,strongsubj,1,noun,n,,negative,
strut,-1.0,strongsubj,1,verb,y,,negative,
stubborn,-1.0,strongsubj,1,adj,n,,negative,
stubbornly,-1.0,strongsubj,1,adverb,n,,negative,
stubbornness,-1.0,strongsubj,1,noun,n,,negative,
studious,1.0,strongsubj,1,adj,n,,positive,
studiously,1.0,strongsubj,1,adverb,n,,positive,
stuffed,0.0,weaksubj,1,adj,n,,neutral,
stuffy,-1.0,strongsubj,1,adj,n,,negative,
stumble,-1.0,weaksubj,1,anypos,y,,negative,
stump,-1.0,weaksubj,1,verb,y,,negative,
stun,-1.0,weaksubj,1,verb,y,,negative,
stunned,1.0,strongsubj,1,adj,n,,positive,
stunning,1.0,strongsubj,1,adj,n,,positive,
stunningly,1.0,strongsubj,1,anypos,n,,positive,
stunt,-1.0,weaksubj,1,noun,n,,negative,
stunted,-1.0,weaksubj,1,adj,n,,negative,
stupefy,0.0,weaksubj,1,verb,y,,neutral,
stupendous,1.0,strongsubj,1,adj,n,,positive,
stupendously,1.0,strongsubj,1,anypos,n,,positive,
stupid,-1.0,strongsubj,1,anypos,n,,negative,
stupidity,-1.0,strongsubj,1,noun,n,,negative,
stupidly,-1.0,strongsubj,1,anypos,n,,negative,
stupified,-1.0,strongsubj,1,adj,n,,negative,
stupify,-1.0,strongsubj,1,verb,y,,negative,
stupor,-1.0,strongsubj,1,noun,n,,negative,
sturdy,1.0,weaksubj,1,adj,n,,positive,
sty,-1.0,strongsubj,1,adj,n,,negative,
sty,-1.0,strongsubj,1,noun,n,,negative,
stylish,1.0,strongsubj,1,adj,n,,positive,
stylishly,1.0,strongsubj,1,adverb,n,,positive,
suave,1.0,strongsubj,1,adj,n,,positive,
subdued,-1.0,weaksubj,1,adj,n,,negative,
subjected,-1.0,weaksubj,1,anypos,n,,negative,
subjection,-1.0,weaksubj,1,noun,n,,negative,
subjugate,-1.0,strongsubj,1,noun,n,,negative,
subjugate,-1.0,strongsubj,1,verb,y,,negative,
subjugation,-1.0,strongsubj,1,noun,n,,negative,
sublime,1.0,strongsubj,1,adj,n,,positive,
submissive,-1.0,weaksubj,1,adj,n,,negative,
subordinate,-1.0,weaksubj,1,adj,n,,negative,
subordinate,-1.0,weaksubj,1,noun,n,,negative,
subscribe,1.0,weaksubj,1,verb,y,,positive,
subservience,-1.0,strongsubj,1,noun,n,,negative,
subservient,-1.0,strongsubj,1,adj,n,,negative,
subside,-1.0,weaksubj,1,verb,y,,negative,
substandard,-1.0,weaksubj,1,adj,n,,negative,
substantial,1.0,weaksubj,1,adj,n,,positive,
substantially,1.0,weaksubj,1,adverb,n,,positive,
substantive,1.0,weaksubj,1,adj,n,,positive,
subtle,1.0,weaksubj,1,adj,n,,positive,
subtract,-1.0,weaksubj,1,verb,y,,negative,
subversion,-1.0,weaksubj,1,noun,n,,negative,
subversive,-1.0,weaksubj,1,adj,n,,negative,
subversively,-1.0,weaksubj,1,adverb,n,,negative,
subvert,-1.0,weaksubj,1,verb,y,,negative,
succeed,1.0,weaksubj,1,verb,y,,positive,
success,1.0,weaksubj,1,adj,n,,positive,
success,1.0,weaksubj,1,noun,n,,positive,
successful,1.0,weaksubj,1,adj,n,,positive,
successfully,1.0,weaksubj,1,adverb,n,,positive,
succumb,-1.0,strongsubj,1,verb,y,,negative,
such,0.0,weaksubj,1,anypos,y,,neutral,
sucker,-1.0,strongsubj,1,noun,n,,negative,
suffer,-1.0,weaksubj,1,verb,y,,negative,
sufferer,-1.0,strongsubj,1,noun,n,,negative,
sufferers,-1.0,strongsubj,1,adj,n,,negative,
sufferers,-1.0,strongsubj,1,noun,n,,negative,
suffering,-1.0,strongsubj,1,adj,n,,negative,
suffering,-1.0,strongsubj,1,noun,n,,negative,
suffice,1.0,weaksubj,1,verb,y,,positive,
sufficient,1.0,weaksubj,1,adj,n,,positive,
sufficiently,1.0,weaksubj,1,adverb,n,,positive,
suffocate,-1.0,strongsubj,1,verb,y,,negative,
sugar-coat,-1.0,strongsubj,1,verb,y,,negative,
sugar-coated,-1.0,strongsubj,1,anypos,n,,negative,
sugarcoated,-1.0,strongsubj,1,anypos,n,,negative,
suggest,1.0,weaksubj,1,anypos,y,,positive,
suggestions,1.0,weaksubj,1,adj,n,,positive,
suggestions,1.0,weaksubj,1,noun,n,,positive,
suicidal,-1.0,weaksubj,1,adj,n,,negative,
suicide,-1.0,weaksubj,1,noun,n,,negative,
suit,1.0,weaksubj,1,verb,y,,positive,
suitable,1.0,weaksubj,1,adj,n,,positive,
sulk,-1.0,strongsubj,1,verb,y,,negative,
sullen,-1.0,strongsubj,1,adj,n,,negative,
sully,-1.0,strongsubj,1,verb,y,,negative,
sumptuous,1.0,strongsubj,1,adj,n,,positive,
sumptuously,1.0,strongsubj,1,adverb,n,,positive,
sumptuousness,1.0,strongsubj,1,noun,n,,positive,
sunder,-1.0,strongsubj,1,verb,y,,negative,
sunny,1.0,weaksubj,1,adj,n,,positive,
super,1.0,strongsubj,1,anypos,n,,positive,
superb,1.0,strongsubj,1,anypos,n,,positive,
superbly,1.0,strongsubj,1,anypos,n,,positive,
superficial,-1.0,strongsubj,1,adj,n,,negative,
superficial,-1.0,strongsubj,1,noun,n,,negative,
superficiality,-1.0,strongsubj,1,noun,n,,negative,
superficially,-1.0,strongsubj,1,adverb,n,,negative,
superfluous,-1.0,strongsubj,1,adj,n,,negative,
superior,1.0,weaksubj,1,adj,n,,positive,
superiority,-1.0,strongsubj,1,adj,n,,negative,
superiority,-1.0,strongsubj,1,noun,n,,negative,
superlative,1.0,strongsubj,1,adj,n,,positive,
superstition,-1.0,strongsubj,1,noun,n,,negative,
superstitious,-1.0,strongsubj,1,noun,n,,negative,
support,1.0,strongsubj,1,adj,n,,positive,
support,1.0,strongsubj,1,noun,n,,positive,
support,1.0,weaksubj,1,verb,y,,positive,
supporter,1.0,strongsubj,1,adj,n,,positive,
supporter,1.0,strongsubj,1,noun,n,,positive,
supportive,1.0,strongsubj,1,adj,n,,positive,
supportive,1.0,strongsubj,1,noun,n,,positive,
suppose,0.0,strongsubj,1,verb,y,,neutral,
supposed,-1.0,weaksubj,1,anypos,y,,negative,
supposing,0.0,strongsubj,1,anypos,n,,neutral,
suppress,-1.0,weaksubj,1,verb,y,,negative,
suppression,-1.0,weaksubj,1,adj,n,,negative,
suppression,-1.0,weaksubj,1,noun,n,,negative,
supremacy,-1.0,strongsubj,1,adj,n,,negative,
supremacy,-1.0,strongsubj,1,noun,n,,negative,
supreme,1.0,strongsubj,1,adj,n,,positive,
supremely,1.0,strongsubj,1,adverb,n,,positive,
supurb,1.0,strongsubj,1,adj,n,,positive,
supurbly,1.0,strongsubj,1,anypos,n,,positive,
sure,1.0,strongsubj,1,anypos,n,,positive,
surely,1.0,strongsubj,1,anypos,y,,positive,
surge,1.0,strongsubj,1,noun,n,,positive,
surging,1.0,strongsubj,1,adj,n,,positive,
surmise,1.0,strongsubj,1,verb,y,,positive,
surmount,1.0,strongsubj,1,verb,y,,positive,
surpass,1.0,strongsubj,1,verb,y,,positive,
surprise,0.0,strongsubj,1,adj,n,,neutral,
surprise,0.0,strongsubj,1,noun,n,,neutral,
surprise,0.0,strongsubj,1,verb,y,,neutral,
surprising,0.0,strongsubj,1,anypos,y,,neutral,
surprisingly,0.0,strongsubj,1,anypos,y,,neutral,
surrender,-1.0,weaksubj,1,adj,n,,negative,
surrender,-1.0,weaksubj,1,noun,n,,negative,
survival,1.0,weaksubj,1,noun,n,,positive,
survive,1.0,weaksubj,1,verb,y,,positive,
survivor,1.0,weaksubj,1,noun,n,,positive,
susceptible,-1.0,weaksubj,1,adj,n,,negative,
suspect,-1.0,weaksubj,1,adj,n,,negative,
suspect,-1.0,weaksubj,1,noun,n,,negative,
suspicion,-1.0,weaksubj,1,adj,n,,negative,
suspicion,-1.0,weaksubj,1,noun,n,,negative,
suspicions,-1.0,strongsubj,1,adj,n,,negative,
suspicions,-1.0,strongsubj,1,noun,n,,negative,
suspicious,-1.0,strongsubj,1,adj,n,,negative,
suspicious,-1.0,strongsubj,1,anypos,n,,negative,
suspicious,-1.0,strongsubj,1,anypos,y,,negative,
suspiciously,-1.0,strongsubj,1,anypos,n,,negative,
sustainability,1.0,weaksubj,1,adj,n,,positive,
sustainability,1.0,weaksubj,1,noun,n,,positive,
sustainable,1.0,weaksubj,1,adj,n,,positive,
sustainable,1.0,weaksubj,1,noun,n,,positive,
sustained,1.0,weaksubj,1,adj,n,,positive,
swagger,-1.0,strongsubj,1,verb,y,,negative,
swamped,-1.0,strongsubj,1,anypos,n,,negative,
swear,-1.0,strongsubj,1,verb,n,,negative,
sweeping,1.0,strongsubj,1,adj,n,,positive,
sweet,1.0,weaksubj,1,adj,n,,positive,
sweeten,1.0,weaksubj,1,verb,y,,positive,
sweetheart,1.0,weaksubj,1,noun,n,,positive,
sweetly,1.0,weaksubj,1,adverb,n,,positive,
sweetness,1.0,weaksubj,1,noun,n,,positive,
swift,1.0,weaksubj,1,adj,n,,positive,
swiftness,1.0,weaksubj,1,noun,n,,positive,
swindle,-1.0,strongsubj,1,verb,y,,negative,
swing,0.0,weaksubj,1,adj,n,,neutral,
swing,0.0,weaksubj,1,noun,n,,neutral,
swipe,-1.0,strongsubj,1,adj,n,,negative,
swipe,-1.0,strongsubj,1,noun,n,,negative,
swoon,-1.0,weaksubj,1,verb,y,,negative,
swore,-1.0,strongsubj,1,verb,n,,negative,
sworn,1.0,strongsubj,1,adj,n,,positive,
sympathetic,-1.0,strongsubj,1,adj,n,,negative,
sympathetic,-1.0,strongsubj,1,noun,n,,negative,
sympathetically,-1.0,strongsubj,1,anypos,n,,negative,
sympathies,-1.0,strongsubj,1,adj,n,,negative,
sympathies,-1.0,strongsubj,1,noun,n,,negative,
sympathize,-1.0,strongsubj,1,verb,y,,negative,
sympathy,-1.0,strongsubj,1,adj,n,,negative,
sympathy,-1.0,strongsubj,1,noun,n,,negative,
symptom,-1.0,weaksubj,1,noun,n,,negative,
syndrome,-1.0,weaksubj,1,adj,n,,negative,
syndrome,-1.0,weaksubj,1,noun,n,,negative,
systematic,0.0,weaksubj,1,adj,n,,neutral,
taboo,-1.0,strongsubj,1,adj,n,,negative,
taboo,-1.0,strongsubj,1,noun,n,,negative,
tact,1.0,strongsubj,1,noun,n,,positive,
taint,-1.0,strongsubj,1,verb,y,,negative,
tainted,-1.0,strongsubj,1,anypos,n,,negative,
tale,0.0,weaksubj,1,adj,n,,neutral,
tale,0.0,weaksubj,1,noun,n,,neutral,
talent,1.0,strongsubj,1,adj,n,,positive,
talent,1.0,strongsubj,1,noun,n,,positive,
talented,1.0,strongsubj,1,adj,n,,positive,
tall,0.0,weaksubj,1,adj,n,,neutral,
tamper,-1.0,weaksubj,1,verb,y,,negative,
tangled,-1.0,weaksubj,1,adj,n,,negative,
tantalize,1.0,weaksubj,1,verb,y,,positive,
tantalizing,1.0,strongsubj,1,anypos,n,,positive,
tantalizingly,1.0,strongsubj,1,anypos,n,,positive,
tantamount,0.0,strongsubj,1,anypos,n,,neutral,
tantrum,-1.0,strongsubj,1,noun,n,,negative,
tardy,-1.0,weaksubj,1,adj,n,,negative,
tarnish,-1.0,weaksubj,1,verb,y,,negative,
taste,1.0,weaksubj,1,noun,n,,positive,
taste,0.0,weaksubj,1,verb,y,,neutral,
tattered,-1.0,strongsubj,1,anypos,n,,negative,
taunt,-1.0,strongsubj,1,noun,n,,negative,
taunt,-1.0,strongsubj,1,verb,y,,negative,
taunting,-1.0,strongsubj,1,anypos,n,,negative,
tauntingly,-1.0,strongsubj,1,anypos,n,,negative,
taunts,-1.0,strongsubj,1,noun,n,,negative,
tawdry,-1.0,strongsubj,1,adj,n,,negative,
tease,-1.0,weaksubj,1,verb,y,,negative,
teasingly,-1.0,strongsubj,1,anypos,n,,negative,
taxing,-1.0,weaksubj,1,anypos,n,,negative,
tedious,-1.0,strongsubj,1,adj,n,,negative,
tediously,-1.0,strongsubj,1,adverb,n,,negative,
temerity,-1.0,strongsubj,1,noun,n,,negative,
temper,-1.0,strongsubj,1,noun,n,,negative,
temper,-1.0,weaksubj,1,verb,y,,negative,
temperance,1.0,weaksubj,1,noun,n,,positive,
temperate,1.0,weaksubj,1,adj,n,,positive,
tempest,-1.0,weaksubj,1,noun,n,,negative,
tempt,1.0,strongsubj,1,verb,y,,positive,
temptation,-1.0,strongsubj,1,noun,n,,negative,
tempting,1.0,strongsubj,1,anypos,y,,positive,
temptingly,1.0,strongsubj,1,anypos,y,,positive,
tenacious,1.0,strongsubj,1,adj,n,,positive,
tenaciously,1.0,strongsubj,1,anypos,n,,positive,
tenacity,1.0,strongsubj,1,noun,n,,positive,
tendency,0.0,weaksubj,1,adj,n,,neutral,
tendency,0.0,weaksubj,1,noun,n,,neutral,
tender,1.0,weaksubj,1,adj,n,,positive,
tenderly,1.0,weaksubj,1,adverb,n,,positive,
tenderness,1.0,weaksubj,1,noun,n,,positive,
tense,-1.0,weaksubj,1,adj,n,,negative,
tension,-1.0,weaksubj,1,adj,n,,negative,
tension,-1.0,weaksubj,1,noun,n,,negative,
tentative,-1.0,weaksubj,1,adj,n,,negative,
tentatively,-1.0,weaksubj,1,adverb,n,,negative,
tenuous,-1.0,weaksubj,1,adj,n,,negative,
tenuously,-1.0,weaksubj,1,adverb,n,,negative,
tepid,-1.0,weaksubj,1,adj,n,,negative,
terrible,-1.0,strongsubj,1,adj,n,,negative,
terrible,-1.0,strongsubj,1,anypos,y,,negative,
terribleness,-1.0,strongsubj,1,noun,n,,negative,
terribly,-1.0,strongsubj,1,anypos,n,,negative,
terrific,1.0,strongsubj,1,adj,n,,positive,
terrific,1.0,strongsubj,1,anypos,y,,positive,
terrifically,1.0,strongsubj,1,anypos,n,,positive,
terrified,1.0,strongsubj,1,adj,n,,positive,
terrify,1.0,strongsubj,1,verb,y,,positive,
terrifying,1.0,strongsubj,1,adj,n,,positive,
terrifying,1.0,strongsubj,1,anypos,n,,positive,
terrifyingly,1.0,strongsubj,1,anypos,n,,positive,
terror,-1.0,strongsubj,1,noun,n,,negative,
terror-genic,-1.0,strongsubj,1,adj,n,,negative,
terror-genic,-1.0,strongsubj,1,noun,n,,negative,
terrorism,-1.0,weaksubj,1,noun,n,,negative,
terrorize,-1.0,strongsubj,1,verb,y,,negative,
thank,1.0,strongsubj,1,verb,y,,positive,
thankful,1.0,strongsubj,1,anypos,n,,positive,
thankfully,1.0,strongsubj,1,anypos,n,,positive,
thankless,-1.0,strongsubj,1,anypos,n,,negative,
theoretize,0.0,strongsubj,1,verb,y,,neutral,
therefore,0.0,strongsubj,1,anypos,y,,neutral,
think,0.0,strongsubj,1,verb,y,,neutral,
thinkable,1.0,strongsubj,1,adj,n,,positive,
thinkable,1.0,strongsubj,1,noun,n,,positive,
thinking,0.0,strongsubj,1,adj,n,,neutral,
thinking,0.0,strongsubj,1,noun,n,,neutral,
thirst,-1.0,strongsubj,1,noun,n,,negative,
thirst,-1.0,strongsubj,1,verb,y,,negative,
thorny,-1.0,strongsubj,1,adj,n,,negative,
thorny,-1.0,strongsubj,1,noun,n,,negative,
thorough,1.0,weaksubj,1,adj,n,,positive,
though,0.0,strongsubj,1,anypos,n,,neutral,
thought,0.0,weaksubj,1,adj,n,,neutral,
thought,0.0,weaksubj,1,noun,n,,neutral,
thoughtful,1.0,strongsubj,1,adj,n,,positive,
thoughtfully,1.0,strongsubj,1,adverb,n,,positive,
thoughtfulness,1.0,strongsubj,1,noun,n,,positive,
thoughtless,-1.0,strongsubj,1,adj,n,,negative,
thoughtlessly,-1.0,strongsubj,1,anypos,n,,negative,
thoughtlessness,-1.0,strongsubj,1,noun,n,,negative,
thrash,-1.0,weaksubj,1,verb,y,,negative,
threat,-1.0,weaksubj,1,adj,n,,negative,
threat,-1.0,weaksubj,1,noun,n,,negative,
threaten,-1.0,weaksubj,1,verb,y,,negative,
threatening,-1.0,weaksubj,1,adj,n,,negative,
threatening,-1.0,weaksubj,1,noun,n,,negative,
threats,-1.0,weaksubj,1,adj,n,,negative,
threats,-1.0,weaksubj,1,noun,n,,negative,
thrift,1.0,weaksubj,1,noun,n,,positive,
thrifty,1.0,weaksubj,1,adj,n,,positive,
thrill,1.0,strongsubj,1,noun,n,,positive,
thrill,1.0,strongsubj,1,verb,y,,positive,
thrilling,1.0,strongsubj,1,anypos,n,,positive,
thrillingly,1.0,strongsubj,1,anypos,n,,positive,
thrills,1.0,strongsubj,1,noun,n,,positive,
thrive,1.0,weaksubj,1,verb,y,,positive,
thriving,1.0,weaksubj,1,adj,n,,positive,
throttle,-1.0,strongsubj,1,verb,y,,negative,
throw,-1.0,weaksubj,1,verb,y,,negative,
thumb,-1.0,weaksubj,1,verb,y,,negative,
thumbs,-1.0,weaksubj,1,adj,n,,negative,
thumbs,-1.0,weaksubj,1,noun,n,,negative,
thus,0.0,strongsubj,1,anypos,y,,neutral,
thusly,0.0,strongsubj,1,anypos,n,,neutral,
thwart,-1.0,strongsubj,1,verb,y,,negative,
tickle,1.0,weaksubj,1,verb,y,,positive,
tidy,1.0,strongsubj,1,adj,n,,positive,
time-honored,1.0,strongsubj,1,adj,n,,positive,
timely,1.0,weaksubj,1,adj,n,,positive,
timid,-1.0,strongsubj,1,adj,n,,negative,
timidity,-1.0,strongsubj,1,noun,n,,negative,
timidly,-1.0,strongsubj,1,adverb,n,,negative,
timidness,-1.0,strongsubj,1,noun,n,,negative,
tingle,1.0,strongsubj,1,verb,y,,positive,
tint,0.0,strongsubj,1,verb,y,,neutral,
tiny,-1.0,weaksubj,1,adj,n,,negative,
tire,-1.0,weaksubj,1,verb,y,,negative,
tired,-1.0,strongsubj,1,adj,n,,negative,
tiresome,-1.0,strongsubj,1,adj,n,,negative,
tiring,-1.0,strongsubj,1,adj,n,,negative,
tiring,-1.0,strongsubj,1,noun,n,,negative,
tiringly,-1.0,strongsubj,1,anypos,n,,negative,
titillate,1.0,weaksubj,1,verb,y,,positive,
titillating,1.0,strongsubj,1,anypos,n,,positive,
titillatingly,1.0,strongsubj,1,anypos,n,,positive,
toast,1.0,strongsubj,1,verb,y,,positive,
togetherness,1.0,strongsubj,1,noun,n,,positive,
toil,-1.0,strongsubj,1,verb,y,,negative,
tolerable,1.0,strongsubj,1,adj,n,,positive,
tolerably,1.0,strongsubj,1,adverb,n,,positive,
tolerance,1.0,strongsubj,1,adj,n,,positive,
tolerance,1.0,strongsubj,1,noun,n,,positive,
tolerant,1.0,weaksubj,1,adj,n,,positive,
tolerantly,1.0,strongsubj,1,anypos,n,,positive,
tolerate,1.0,weaksubj,1,verb,y,,positive,
toleration,1.0,weaksubj,1,noun,n,,positive,
toll,-1.0,weaksubj,1,adj,n,,negative,
toll,-1.0,weaksubj,1,noun,n,,negative,
too,-1.0,weaksubj,1,anypos,y,,negative,
top,1.0,weaksubj,1,adj,n,,positive,
topple,-1.0,weaksubj,1,verb,y,,negative,
torment,-1.0,strongsubj,1,noun,n,,negative,
torment,-1.0,strongsubj,1,verb,y,,negative,
tormented,-1.0,strongsubj,1,adj,n,,negative,
torrent,-1.0,strongsubj,1,noun,n,,negative,
torrid,1.0,strongsubj,1,anypos,n,,positive,
torridly,1.0,strongsubj,1,anypos,n,,positive,
torture,-1.0,weaksubj,1,noun,n,,negative,
torture,-1.0,weaksubj,1,verb,y,,negative,
tortured,-1.0,weaksubj,1,adj,n,,negative,
tortuous,-1.0,strongsubj,1,adj,n,,negative,
torturous,-1.0,strongsubj,1,adj,n,,negative,
torturously,-1.0,strongsubj,1,anypos,n,,negative,
totalitarian,-1.0,weaksubj,1,adj,n,,negative,
tradition,1.0,weaksubj,1,noun,n,,positive,
traditional,1.0,weaksubj,1,adj,n,,positive,
touch,0.0,weaksubj,1,verb,y,,neutral,
touches,0.0,strongsubj,1,adj,n,,neutral,
touches,0.0,strongsubj,1,noun,n,,neutral,
touchy,-1.0,strongsubj,1,adj,n,,negative,
toughness,-1.0,strongsubj,1,adj,n,,negative,
toughness,-1.0,strongsubj,1,noun,n,,negative,
toxic,-1.0,weaksubj,1,adj,n,,negative,
traduce,-1.0,strongsubj,1,verb,y,,negative,
tragedy,-1.0,weaksubj,1,adj,n,,negative,
tragedy,-1.0,weaksubj,1,noun,n,,negative,
tragic,-1.0,strongsubj,1,adj,n,,negative,
tragically,-1.0,strongsubj,1,anypos,n,,negative,
traitor,-1.0,strongsubj,1,noun,n,,negative,
traitorous,-1.0,strongsubj,1,adj,n,,negative,
traitorously,-1.0,strongsubj,1,adj,n,,negative,
traitorously,-1.0,strongsubj,1,anypos,n,,negative,
tramp,-1.0,strongsubj,1,noun,n,,negative,
trample,-1.0,strongsubj,1,verb,y,,negative,
tranquil,1.0,strongsubj,1,adj,n,,positive,
tranquility,1.0,strongsubj,1,adj,n,,positive,
tranquility,1.0,strongsubj,1,noun,n,,positive,
transgress,-1.0,weaksubj,1,verb,y,,negative,
transgression,-1.0,weaksubj,1,noun,n,,negative,
transparency,0.0,weaksubj,1,adj,n,,neutral,
transparency,0.0,weaksubj,1,noun,n,,neutral,
transparent,0.0,weaksubj,1,adj,n,,neutral,
transparent,0.0,weaksubj,1,noun,n,,neutral,
transport,0.0,weaksubj,1,verb,y,,neutral,
trauma,-1.0,strongsubj,1,adj,n,,negative,
trauma,-1.0,strongsubj,1,noun,n,,negative,
traumatic,-1.0,strongsubj,1,adj,n,,negative,
traumatic,-1.0,strongsubj,1,anypos,n,,negative,
traumatically,-1.0,strongsubj,1,anypos,n,,negative,
traumatize,-1.0,strongsubj,1,verb,y,,negative,
traumatized,-1.0,strongsubj,1,adj,n,,negative,
travesties,-1.0,strongsubj,1,noun,n,,negative,
travesty,-1.0,strongsubj,1,noun,n,,negative,
travesty,-1.0,strongsubj,1,verb,y,,negative,
treacherous,-1.0,weaksubj,1,adj,n,,negative,
treacherously,-1.0,weaksubj,1,adverb,n,,negative,
treachery,-1.0,strongsubj,1,noun,n,,negative,
treason,-1.0,strongsubj,1,noun,n,,negative,
treasonous,-1.0,strongsubj,1,adj,n,,negative,
treasure,1.0,strongsubj,1,verb,y,,positive,
treat,1.0,weaksubj,1,noun,n,,positive,
tremendous,1.0,strongsubj,1,anypos,n,,positive,
tremendously,1.0,strongsubj,1,anypos,y,,positive,
trendy,1.0,strongsubj,1,adj,n,,positive,
trepidation,1.0,strongsubj,1,noun,n,,positive,
trial,-1.0,weaksubj,1,noun,n,,negative,
tribute,1.0,strongsubj,1,noun,n,,positive,
trick,-1.0,strongsubj,1,adj,n,,negative,
trick,-1.0,strongsubj,1,noun,n,,negative,
tricky,-1.0,strongsubj,1,adj,n,,negative,
tricky,-1.0,strongsubj,1,noun,n,,negative,
trickery,-1.0,strongsubj,1,noun,n,,negative,
trim,1.0,weaksubj,1,adj,n,,positive,
triumph,1.0,strongsubj,1,noun,n,,positive,
triumph,1.0,strongsubj,1,verb,y,,positive,
triumphal,1.0,strongsubj,1,adj,n,,positive,
triumphant,1.0,strongsubj,1,adj,n,,positive,
triumphant,1.0,strongsubj,1,verb,y,,positive,
triumphantly,1.0,strongsubj,1,anypos,n,,positive,
trivial,-1.0,strongsubj,1,adj,n,,negative,
trivial,-1.0,strongsubj,1,noun,n,,negative,
trivialize,-1.0,strongsubj,1,verb,y,,negative,
trivially,-1.0,strongsubj,1,anypos,n,,negative,
trouble,-1.0,weaksubj,1,adj,n,,negative,
trouble,-1.0,strongsubj,1,anypos,y,,negative,
trouble,-1.0,weaksubj,1,noun,n,,negative,
trouble,-1.0,weaksubj,1,verb,y,,negative,
troublemaker,-1.0,strongsubj,1,adj,n,,negative,
troublemaker,-1.0,strongsubj,1,noun,n,,negative,
troublesome,-1.0,strongsubj,1,adj,n,,negative,
troublesome,-1.0,strongsubj,1,anypos,n,,negative,
troublesomely,-1.0,strongsubj,1,anypos,n,,negative,
troubling,-1.0,strongsubj,1,anypos,y,,negative,
troublingly,-1.0,strongsubj,1,anypos,y,,negative,
truant,-1.0,weaksubj,1,adj,n,,negative,
truculent,1.0,strongsubj,1,adj,n,,positive,
truculently,1.0,strongsubj,1,anypos,n,,positive,
true,1.0,strongsubj,1,anypos,n,,positive,
truly,1.0,strongsubj,1,anypos,n,,positive,
trump,1.0,strongsubj,1,verb,y,,positive,
trumpet,1.0,strongsubj,1,verb,y,,positive,
trust,1.0,weaksubj,1,adj,n,,positive,
trust,1.0,weaksubj,1,noun,n,,positive,
trust,1.0,weaksubj,1,verb,y,,positive,
trusting,1.0,strongsubj,1,anypos,n,,positive,
trustingly,1.0,strongsubj,1,anypos,n,,positive,
trustworthiness,1.0,strongsubj,1,noun,n,,positive,
trustworthy,1.0,strongsubj,1,adj,n,,positive,
truth,1.0,strongsubj,1,anypos,y,,positive,
truthful,1.0,strongsubj,1,adj,n,,positive,
truthfully,1.0,strongsubj,1,adverb,n,,positive,
truthfulness,1.0,strongsubj,1,noun,n,,positive,
try,-1.0,weaksubj,1,verb,y,,negative,
trying,-1.0,weaksubj,1,adj,n,,negative,
tumultuous,-1.0,weaksubj,1,adj,n,,negative,
turbulent,-1.0,weaksubj,1,adj,n,,negative,
turmoil,-1.0,strongsubj,1,noun,n,,negative,
twinkly,1.0,strongsubj,1,anypos,y,,positive,
twist,-1.0,strongsubj,1,noun,n,,negative,
twist,-1.0,strongsubj,1,verb,y,,negative,
twisted,-1.0,strongsubj,1,adj,n,,negative,
twists,-1.0,weaksubj,1,adj,n,,negative,
twists,-1.0,weaksubj,1,noun,n,,negative,
tyrannical,-1.0,strongsubj,1,adj,n,,negative,
tyrannically,-1.0,strongsubj,1,anypos,n,,negative,
tyranny,-1.0,strongsubj,1,noun,n,,negative,
tyrant,-1.0,strongsubj,1,noun,n,,negative,
ugh,-1.0,strongsubj,1,anypos,y,,negative,
ugliness,-1.0,strongsubj,1,adj,n,,negative,
ugliness,-1.0,strongsubj,1,noun,n,,negative,
ugly,-1.0,strongsubj,1,adj,n,,negative,
ulterior,-1.0,strongsubj,1,adj,n,,negative,
ultimate,1.0,strongsubj,1,anypos,n,,positive,
ultimately,1.0,strongsubj,1,anypos,n,,positive,
ultimatum,-1.0,strongsubj,1,noun,n,,negative,
ultimatums,-1.0,strongsubj,1,adj,n,,negative,
ultimatums,-1.0,strongsubj,1,noun,n,,negative,
ultra,1.0,strongsubj,1,adj,n,,positive,
ultra-hardline,-1.0,strongsubj,1,adj,n,,negative,
ultra-hardline,-1.0,strongsubj,1,noun,n,,negative,
unabashed,1.0,strongsubj,1,adj,n,,positive,
unabashedly,1.0,strongsubj,1,anypos,n,,positive,
unable,-1.0,weaksubj,1,adj,n,,negative,
unacceptable,-1.0,strongsubj,1,adj,n,,negative,
unacceptablely,-1.0,strongsubj,1,anypos,n,,negative,
unaccustomed,-1.0,weaksubj,1,adj,n,,negative,
unanimous,1.0,strongsubj,1,adj,n,,positive,
unassailable,1.0,strongsubj,1,adj,n,,positive,
unassailable,1.0,strongsubj,1,noun,n,,positive,
unattractive,-1.0,strongsubj,1,adj,n,,negative,
unaudited,0.0,weaksubj,1,adj,n,,neutral,
